training_solver,ratio,h,search_stage,alpha,loss
rk4,2,0.025,global_grid,0.0005,340.0228226773247
rk4,2,0.025,global_grid,0.0006000000000000001,320.4822528361444
rk4,2,0.025,global_grid,0.0007,301.62732922560815
rk4,2,0.025,global_grid,0.0008,283.4593593159262
rk4,2,0.025,global_grid,0.0009000000000000001,265.9783865472442
rk4,2,0.025,global_grid,0.001,249.18311297249465
rk4,2,0.025,global_grid,0.0011,233.0708369801759
rk4,2,0.025,global_grid,0.0012000000000000001,217.63740835051985
rk4,2,0.025,global_grid,0.0013000000000000002,202.87720251303267
rk4,2,0.025,global_grid,0.0014,188.78311537775363
rk4,2,0.025,global_grid,0.0015,175.34657952622527
rk4,2,0.025,global_grid,0.0016,162.55760189853257
rk4,2,0.025,global_grid,0.0017000000000000001,150.40482243357295
rk4,2,0.025,global_grid,0.0018000000000000002,138.8755924482463
rk4,2,0.025,global_grid,0.0019,127.95607091537623
rk4,2,0.025,global_grid,0.002,117.6313362549547
rk4,2,0.025,global_grid,0.0021000000000000003,107.88551081805788
rk4,2,0.025,global_grid,0.0022,98.70189493851021
rk4,2,0.025,global_grid,0.0023,90.06310726535999
rk4,2,0.025,global_grid,0.0024000000000000002,81.95122807047166
rk4,2,0.025,global_grid,0.0025,74.34794234143048
rk4,2,0.025,global_grid,0.0026000000000000003,67.23467970368841
rk4,2,0.025,global_grid,0.0027,60.59274854476143
rk4,2,0.025,global_grid,0.0028,54.40346211101367
rk4,2,0.025,global_grid,0.0029000000000000002,48.6482547869273
rk4,2,0.025,global_grid,0.003,43.30878722165801
rk4,2,0.025,global_grid,0.0031000000000000003,38.367039414993485
rk4,2,0.025,global_grid,0.0032,33.805391295491546
rk4,2,0.025,global_grid,0.0033,29.60669070319747
rk4,2,0.025,global_grid,0.0034000000000000002,25.754309018255093
rk4,2,0.025,global_grid,0.0035,22.232184949668426
rk4,2,0.025,global_grid,0.0036000000000000003,19.024857213989208
rk4,2,0.025,global_grid,0.0037,16.117486993370658
rk4,2,0.025,global_grid,0.0038,13.495871170108204
rk4,2,0.025,global_grid,0.0039000000000000003,11.146447395859344
rk4,2,0.025,global_grid,0.004,9.056292074486615
rk4,2,0.025,global_grid,0.0041,7.213112324529758
rk4,2,0.025,global_grid,0.004200000000000001,5.605232947290727
rk4,2,0.025,global_grid,0.0043,4.221579365684231
rk4,2,0.025,global_grid,0.0044,3.051657423118939
rk4,2,0.025,global_grid,0.0045000000000000005,2.0855308458597706
rk4,2,0.025,global_grid,0.0046,1.3137970810149726
rk4,2,0.025,global_grid,0.0047,0.7275621292412133
rk4,2,0.025,global_grid,0.0048000000000000004,0.31841489953196467
rk4,2,0.025,global_grid,0.0049,0.07840152547672254
rk4,2,0.025,global_grid,0.005,2.8226542494728283e-14
rk4,2,0.025,global_grid,0.0051,0.07609541012010569
rk4,2,0.025,global_grid,0.005200000000000001,0.2999559855607351
rk4,2,0.025,global_grid,0.0053,0.6652101155519339
rk4,2,0.025,global_grid,0.0054,1.1658244369734103
rk4,2,0.025,global_grid,0.0055000000000000005,1.7960830539561439
rk4,2,0.025,global_grid,0.0056,2.5505679137703114
rk4,2,0.025,global_grid,0.0057,3.4241403357287927
rk4,2,0.025,global_grid,0.0058000000000000005,4.411923668247789
rk4,2,0.025,global_grid,0.0059,5.5092870333777535
rk4,2,0.025,global_grid,0.006,6.71183010725986
rk4,2,0.025,global_grid,0.0061,8.015368878289859
rk4,2,0.025,global_grid,0.006200000000000001,9.415922321521643
rk4,2,0.025,global_grid,0.0063,10.909699927294385
rk4,2,0.025,global_grid,0.0064,12.493090023580317
rk4,2,0.025,global_grid,0.006500000000000001,14.162648834530556
rk4,2,0.025,global_grid,0.0066,15.915090221659762
rk4,2,0.025,global_grid,0.0067,17.747276058623452
rk4,2,0.025,global_grid,0.0068000000000000005,19.656207195278757
rk4,2,0.025,global_grid,0.006900000000000001,21.639014971400783
rk4,2,0.025,global_grid,0.007,23.69295324487195
rk4,2,0.025,global_grid,0.0071,25.815390903220994
rk4,2,0.025,global_grid,0.007200000000000001,28.00380483098809
rk4,2,0.025,global_grid,0.0073,30.255773308486507
rk4,2,0.025,global_grid,0.0074,32.56896982011685
rk4,2,0.025,global_grid,0.007500000000000001,34.94115725248658
rk4,2,0.025,global_grid,0.0076,37.370182464235015
rk4,2,0.025,global_grid,0.0077,39.85397121071279
rk4,2,0.025,global_grid,0.0078000000000000005,42.390523407581085
rk4,2,0.025,global_grid,0.0079,44.97790871802781
rk4,2,0.025,global_grid,0.008,47.61426244872092
rk4,2,0.025,global_grid,0.0081,50.29778173987957
rk4,2,0.025,global_grid,0.0082,53.02672203499868
rk4,2,0.025,global_grid,0.0083,55.79939381584925
rk4,2,0.025,global_grid,0.008400000000000001,58.61415958844803
rk4,2,0.025,global_grid,0.0085,61.469431105749074
rk4,2,0.025,global_grid,0.0086,64.36366681291959
rk4,2,0.025,global_grid,0.008700000000000001,67.29536950118795
rk4,2,0.025,global_grid,0.0088,70.26308415645974
rk4,2,0.025,global_grid,0.0089,73.265395989148
rk4,2,0.025,global_grid,0.009000000000000001,76.30092863198395
rk4,2,0.025,global_grid,0.0091,79.36834249295315
rk4,2,0.025,global_grid,0.0092,82.4663332509441
rk4,2,0.025,global_grid,0.009300000000000001,85.59363048217614
rk4,2,0.025,global_grid,0.0094,88.74899640600698
rk4,2,0.025,global_grid,0.0095,91.93122473929077
rk4,2,0.025,global_grid,0.009600000000000001,95.13913964903911
rk4,2,0.025,global_grid,0.0097,98.37159479375595
rk4,2,0.025,global_grid,0.0098,101.62747244443578
rk4,2,0.025,global_grid,0.0099,104.90568267683496
rk4,2,0.025,global_grid,0.01,108.20516262724566
rk4,2,0.025,global_grid,0.010100000000000001,111.52487580461576
rk4,2,0.025,global_grid,0.0102,114.86381145243999
rk4,2,0.025,global_grid,0.0103,118.22098395443379
rk4,2,0.025,global_grid,0.010400000000000001,121.59543227854385
rk4,2,0.025,global_grid,0.0105,124.98621945437284
rk4,2,0.025,global_grid,0.0106,128.3924320795977
rk4,2,0.025,global_grid,0.010700000000000001,131.81317985142306
rk4,2,0.025,global_grid,0.0108,135.2475951195443
rk4,2,0.025,global_grid,0.0109,138.69483245751
rk4,2,0.025,global_grid,0.011000000000000001,142.1540682497364
rk4,2,0.025,global_grid,0.0111,145.62450029178052
rk4,2,0.025,global_grid,0.0112,149.10534740178758
rk4,2,0.025,global_grid,0.011300000000000001,152.59584904132058
rk4,2,0.025,global_grid,0.0114,156.09526494403462
rk4,2,0.025,global_grid,0.0115,159.6028747508972
rk4,2,0.025,global_grid,0.011600000000000001,163.11797765086573
rk4,2,0.025,global_grid,0.0117,166.63989202611518
rk4,2,0.025,global_grid,0.0118,170.16795510108517
rk4,2,0.025,global_grid,0.0119,173.70152259475336
rk4,2,0.025,global_grid,0.012,177.23996837567464
rk4,2,0.025,global_grid,0.012100000000000001,180.78268411944214
rk4,2,0.025,global_grid,0.0122,184.32907896831168
rk4,2,0.025,global_grid,0.0123,187.8785791928293
rk4,2,0.025,global_grid,0.012400000000000001,191.43062785536176
rk4,2,0.025,global_grid,0.0125,194.98468447549413
rk4,2,0.025,global_grid,0.0126,198.54022469730893
rk4,2,0.025,global_grid,0.012700000000000001,202.09673995860175
rk4,2,0.025,global_grid,0.0128,205.65373716212056
rk4,2,0.025,global_grid,0.0129,209.21073834894585
rk4,2,0.025,global_grid,0.013000000000000001,212.7672803741432
rk4,2,0.025,global_grid,0.0131,216.32291458483962
rk4,2,0.025,global_grid,0.0132,219.87720650088673
rk4,2,0.025,global_grid,0.013300000000000001,223.42973549826837
rk4,2,0.025,global_grid,0.0134,226.98009449543574
rk4,2,0.025,global_grid,0.0135,230.52788964272227
rk4,2,0.025,global_grid,0.013600000000000001,234.07274001502242
rk4,2,0.025,global_grid,0.0137,237.61427730788122
rk4,2,0.025,global_grid,0.013800000000000002,241.15214553716487
rk4,2,0.025,global_grid,0.013900000000000001,244.68600074244802
rk4,2,0.025,global_grid,0.014,248.21551069426775
rk4,2,0.025,global_grid,0.014100000000000001,251.74035460536936
rk4,2,0.025,global_grid,0.0142,255.2602228460711
rk4,2,0.025,global_grid,0.0143,258.7748166638501
rk4,2,0.025,global_grid,0.014400000000000001,262.28384790725806
rk4,2,0.025,global_grid,0.0145,265.78703875425117
rk4,2,0.025,global_grid,0.0146,269.28412144501664
rk4,2,0.025,global_grid,0.014700000000000001,272.7748380193612
rk4,2,0.025,global_grid,0.0148,276.2589400587231
rk4,2,0.025,global_grid,0.0149,279.736188432854
rk4,2,0.025,global_grid,0.015000000000000001,283.2063530512106
rk4,2,0.025,global_grid,0.0151,286.6692126190825
rk4,2,0.025,global_grid,0.0152,290.1245543984853
rk4,2,0.025,global_grid,0.015300000000000001,293.57217397381504
rk4,2,0.025,global_grid,0.0154,297.01187502228765
rk4,2,0.025,global_grid,0.0155,300.4434690891417
rk4,2,0.025,global_grid,0.015600000000000001,303.86677536760686
rk4,2,0.025,global_grid,0.015700000000000002,307.2816204836124
rk4,2,0.025,global_grid,0.0158,310.68783828521487
rk4,2,0.025,global_grid,0.0159,314.0852696367167
rk4,2,0.025,global_grid,0.016,317.47376221743787
rk4,2,0.025,global_grid,0.0161,320.8531703251034
rk4,2,0.025,global_grid,0.0162,324.2233546837979
rk4,2,0.025,global_grid,0.016300000000000002,327.5841822564474
rk4,2,0.025,global_grid,0.0164,330.93552606176377
rk4,2,0.025,global_grid,0.0165,334.27726499560805
rk4,2,0.025,global_grid,0.0166,337.60928365670503
rk4,2,0.025,global_grid,0.0167,340.93147217665336
rk4,2,0.025,global_grid,0.016800000000000002,344.2437260541637
rk4,2,0.025,global_grid,0.016900000000000002,347.5459459934606
rk4,2,0.025,global_grid,0.017,350.83803774678194
rk4,2,0.025,global_grid,0.0171,354.11991196090287
rk4,2,0.025,global_grid,0.0172,357.39148402761384
rk4,2,0.025,global_grid,0.0173,360.6526739380886
rk4,2,0.025,global_grid,0.017400000000000002,363.90340614105867
rk4,2,0.025,global_grid,0.0175,367.1436094047254
rk4,2,0.025,global_grid,0.0176,370.37321668234324
rk4,2,0.025,global_grid,0.0177,373.59216498138596
rk4,2,0.025,global_grid,0.0178,376.80039523623464
rk4,2,0.025,global_grid,0.0179,379.99785218430577
rk4,2,0.025,global_grid,0.018000000000000002,383.18448424554816
rk4,2,0.025,global_grid,0.0181,386.3602434052342
rk4,2,0.025,global_grid,0.0182,389.5250850999757
rk4,2,0.025,global_grid,0.0183,392.6789681068819
rk4,2,0.025,global_grid,0.0184,395.8218544358003
rk4,2,0.025,global_grid,0.018500000000000003,398.9537092245587
rk4,2,0.025,global_grid,0.018600000000000002,402.0745006371413
rk4,2,0.025,global_grid,0.0187,405.1841997647293
rk4,2,0.025,global_grid,0.0188,408.28278052953584
rk4,2,0.025,global_grid,0.0189,411.3702195913672
rk4,2,0.025,global_grid,0.019,414.4464962568424
rk4,2,0.025,global_grid,0.019100000000000002,417.51159239120796
rk4,2,0.025,global_grid,0.019200000000000002,420.56549233267606
rk4,2,0.025,global_grid,0.0193,423.60818280922905
rk4,2,0.025,global_grid,0.0194,426.63965285782393
rk4,2,0.025,global_grid,0.0195,429.6598937459347
rk4,2,0.025,global_grid,0.0196,432.6688988953724
rk4,2,0.025,global_grid,0.019700000000000002,435.66666380832254
rk4,2,0.025,global_grid,0.0198,438.6531859955422
rk4,2,0.025,global_grid,0.0199,441.62846490666095
rk4,2,0.025,global_grid,0.02,444.59250186252814
rk4,2,0.025,local_refinement,0.004976393202250021,0.004319225498354417
rk4,2,0.025,local_refinement,0.00502360679774998,0.004288914036783452
rk4,2,0.025,local_refinement,0.005052786404500043,0.0213517829817248
rk4,2,0.025,local_refinement,0.005000041890480976,1.357351205343359e-08
rk4,2,0.025,local_refinement,0.005000041563047074,1.3362310327973714e-08
rk4,2,0.025,local_refinement,0.004999999820665178,1.8794423749427603e-13
rk4,2,0.025,local_refinement,0.004999999967861014,2.0313320632658838e-14
rk4,2,0.025,local_refinement,0.005000000042356332,6.30250109522952e-14
rk4,4,0.0125,global_grid,0.0,447.8881870534549
rk4,4,0.0125,global_grid,0.0001,424.97646603421555
rk4,4,0.0125,global_grid,0.0002,402.7283312188457
rk4,4,0.0125,global_grid,0.00030000000000000003,381.14990316345256
rk4,4,0.0125,global_grid,0.0004,360.246560619923
rk4,4,0.0125,global_grid,0.0005,340.02282672750584
rk4,4,0.0125,global_grid,0.0006000000000000001,320.4822573695573
rk4,4,0.0125,global_grid,0.0007,301.6273341379378
rk4,4,0.0125,global_grid,0.0008,283.4593645127839
rk4,4,0.0125,global_grid,0.0009000000000000001,265.9783919436724
rk4,4,0.0125,global_grid,0.001,249.18311849250955
rk4,4,0.0125,global_grid,0.0011,233.07084255634535
rk4,4,0.0125,global_grid,0.0012000000000000001,217.63741392354862
rk4,4,0.0125,global_grid,0.0013000000000000002,202.87720803135298
rk4,4,0.0125,global_grid,0.0014,188.78312079711915
rk4,4,0.0125,global_grid,0.0015,175.3465848092845
rk4,4,0.0125,global_grid,0.0016,162.5576070143943
rk4,4,0.0125,global_grid,0.0017000000000000001,150.4048273573456
rk4,4,0.0125,global_grid,0.0018000000000000002,138.87559716056288
rk4,4,0.0125,global_grid,0.0019,127.95607540190531
rk4,4,0.0125,global_grid,0.002,117.63134050589531
rk4,4,0.0125,global_grid,0.0021000000000000003,107.88551482763296
rk4,4,0.0125,global_grid,0.0022,98.70189870446394
rk4,4,0.0125,global_grid,0.0023,90.06311078846348
rk4,4,0.0125,global_grid,0.0024000000000000002,81.95123135404921
rk4,4,0.0125,global_grid,0.0025,74.34794539090974
rk4,4,0.0125,global_grid,0.0026000000000000003,67.23468252618268
rk4,4,0.0125,global_grid,0.0027,60.59275114868721
rk4,4,0.0125,global_grid,0.0028,54.40346450574623
rk4,4,0.0125,global_grid,0.0029000000000000002,48.648256982497685
rk4,4,0.0125,global_grid,0.003,43.30878922848927
rk4,4,0.0125,global_grid,0.0031000000000000003,38.3670412436774
rk4,4,0.0125,global_grid,0.0032,33.805392956601544
rk4,4,0.0125,global_grid,0.0033,29.606692207138973
rk4,4,0.0125,global_grid,0.0034000000000000002,25.75431037514578
rk4,4,0.0125,global_grid,0.0035,22.23218616924781
rk4,4,0.0125,global_grid,0.0036000000000000003,19.024858305553238
rk4,4,0.0125,global_grid,0.0037,16.11748796572792
rk4,4,0.0125,global_grid,0.0038,13.495872031553958
rk4,4,0.0125,global_grid,0.0039000000000000003,11.146448154164071
rk4,4,0.0125,global_grid,0.004,9.05629273689705
rk4,4,0.0125,global_grid,0.0041,7.213112897778665
rk4,4,0.0125,global_grid,0.004200000000000001,5.605233437613855
rk4,4,0.0125,global_grid,0.0043,4.22157977884213
rk4,4,0.0125,global_grid,0.0044,3.051657764422335
rk4,4,0.0125,global_grid,0.0045000000000000005,2.0855311201967495
rk4,4,0.0125,global_grid,0.0046,1.3137972928790929
rk4,4,0.0125,global_grid,0.0047,0.7275622827601053
rk4,4,0.0125,global_grid,0.0048000000000000004,0.31841499849499116
rk4,4,0.0125,global_grid,0.0049,0.07840157336199262
rk4,4,0.0125,global_grid,0.005,1.1031059764634529e-16
rk4,4,0.0125,global_grid,0.0051,0.0760953651658628
rk4,4,0.0125,global_grid,0.005200000000000001,0.29995589834461445
rk4,4,0.0125,global_grid,0.0053,0.6652099885486336
rk4,4,0.0125,global_grid,0.0054,1.1658242724593955
rk4,4,0.0125,global_grid,0.0055000000000000005,1.7960828540276013
rk4,4,0.0125,global_grid,0.0056,2.550567680359633
rk4,4,0.0125,global_grid,0.0057,3.4241400706194542
rk4,4,0.0125,global_grid,0.0058000000000000005,4.411923373088105
rk4,4,0.0125,global_grid,0.0059,5.5092867096934395
rk4,4,0.0125,global_grid,0.006,6.711829756465158
rk4,4,0.0125,global_grid,0.0061,8.015368501698
rk4,4,0.0125,global_grid,0.006200000000000001,9.415921920353924
rk4,4,0.0125,global_grid,0.0063,10.90969950268892
rk4,4,0.0125,global_grid,0.0064,12.493089576599083
rk4,4,0.0125,global_grid,0.006500000000000001,14.162648366166925
rk4,4,0.0125,global_grid,0.0066,15.915089732843926
rk4,4,0.0125,global_grid,0.0067,17.74727555022868
rk4,4,0.0125,global_grid,0.0068000000000000005,19.656206668126234
rk4,4,0.0125,global_grid,0.006900000000000001,21.639014426263753
rk4,4,0.0125,global_grid,0.007,23.692952682480172
rk4,4,0.0125,global_grid,0.0071,25.815390324264285
rk4,4,0.0125,global_grid,0.007200000000000001,28.003804236119574
rk4,4,0.0125,global_grid,0.0073,30.25577269832584
rk4,4,0.0125,global_grid,0.0074,32.56896919525256
rk4,4,0.0125,global_grid,0.007500000000000001,34.941156613478825
rk4,4,0.0125,global_grid,0.0076,37.37018181161747
rk4,4,0.0125,global_grid,0.0077,39.853970544994866
rk4,4,0.0125,global_grid,0.0078000000000000005,42.39052272924955
rk4,4,0.0125,global_grid,0.0079,44.97790802754856
rk4,4,0.0125,global_grid,0.008,47.61426174654029
rk4,4,0.0125,global_grid,0.0081,50.29778102642611
rk4,4,0.0125,global_grid,0.0082,53.0267213106837
rk4,4,0.0125,global_grid,0.0083,55.79939308106869
rk4,4,0.0125,global_grid,0.008400000000000001,58.614158843582615
rk4,4,0.0125,global_grid,0.0085,61.46943035116642
rk4,4,0.0125,global_grid,0.0086,64.36366604897394
rk4,4,0.0125,global_grid,0.008700000000000001,67.29536872822152
rk4,4,0.0125,global_grid,0.0088,70.26308337480364
rk4,4,0.0125,global_grid,0.0089,73.26539519912238
rk4,4,0.0125,global_grid,0.009000000000000001,76.3009278338986
rk4,4,0.0125,global_grid,0.0091,79.36834168710875
rk4,4,0.0125,global_grid,0.0092,82.46633243763176
rk4,4,0.0125,global_grid,0.009300000000000001,85.59362966167868
rk4,4,0.0125,global_grid,0.0094,88.74899557859918
rk4,4,0.0125,global_grid,0.0095,91.93122390523942
rk4,4,0.0125,global_grid,0.009600000000000001,95.13913880860369
rk4,4,0.0125,global_grid,0.0097,98.37159394718864
rk4,4,0.0125,global_grid,0.0098,101.62747159198243
rk4,4,0.0125,global_grid,0.0099,104.90568181873444
rk4,4,0.0125,global_grid,0.01,108.205161763731
rk4,4,0.0125,global_grid,0.010100000000000001,111.52487493591426
rk4,4,0.0125,global_grid,0.0102,114.86381057877243
rk4,4,0.0125,global_grid,0.0103,118.2209830760158
rk4,4,0.0125,global_grid,0.010400000000000001,121.59543139558546
rk4,4,0.0125,global_grid,0.0105,124.98621856707902
rk4,4,0.0125,global_grid,0.0106,128.39243118816879
rk4,4,0.0125,global_grid,0.010700000000000001,131.8131789560542
rk4,4,0.0125,global_grid,0.0108,135.2475942204254
rk4,4,0.0125,global_grid,0.0109,138.6948315548271
rk4,4,0.0125,global_grid,0.011000000000000001,142.15406734367076
rk4,4,0.0125,global_grid,0.0111,145.62449938250893
rk4,4,0.0125,global_grid,0.0112,149.1053464894824
rk4,4,0.0125,global_grid,0.011300000000000001,152.5958481261507
rk4,4,0.0125,global_grid,0.0114,156.09526402616407
rk4,4,0.0125,global_grid,0.0115,159.60287383048666
rk4,4,0.0125,global_grid,0.011600000000000001,163.1179767280718
rk4,4,0.0125,global_grid,0.0117,166.63989110109054
rk4,4,0.0125,global_grid,0.0118,170.167954173979
rk4,4,0.0125,global_grid,0.0119,173.70152166571066
rk4,4,0.0125,global_grid,0.012,177.2399674448377
rk4,4,0.0125,global_grid,0.012100000000000001,180.78268318694919
rk4,4,0.0125,global_grid,0.0122,184.32907803429788
rk4,4,0.0125,global_grid,0.0123,187.878578257426
rk4,4,0.0125,global_grid,0.012400000000000001,191.4306269186976
rk4,4,0.0125,global_grid,0.0125,194.98468353769434
rk4,4,0.0125,global_grid,0.0126,198.54022375849533
rk4,4,0.0125,global_grid,0.012700000000000001,202.0967390188931
rk4,4,0.0125,global_grid,0.0128,205.653736221633
rk4,4,0.0125,global_grid,0.0129,209.2107374077926
rk4,4,0.0125,global_grid,0.013000000000000001,212.76727943243398
rk4,4,0.0125,global_grid,0.0131,216.3229136426821
rk4,4,0.0125,global_grid,0.0132,219.87720555838513
rk4,4,0.0125,global_grid,0.013300000000000001,223.429734555525
rk4,4,0.0125,global_grid,0.0134,226.9800935525489
rk4,4,0.0125,global_grid,0.0135,230.52788869978906
rk4,4,0.0125,global_grid,0.013600000000000001,234.0727390721361
rk4,4,0.0125,global_grid,0.0137,237.61427636513395
rk4,4,0.0125,global_grid,0.013800000000000002,241.15214459464562
rk4,4,0.0125,global_grid,0.013900000000000001,244.68599980024283
rk4,4,0.0125,global_grid,0.014,248.21550975246117
rk4,4,0.0125,global_grid,0.014100000000000001,251.74035366404357
rk4,4,0.0125,global_grid,0.0142,255.26022190530537
rk4,4,0.0125,global_grid,0.0143,258.77481572372204
rk4,4,0.0125,global_grid,0.014400000000000001,262.28384696784315
rk4,4,0.0125,global_grid,0.0145,265.7870378156222
rk4,4,0.0125,global_grid,0.0146,269.2841205072452
rk4,4,0.0125,global_grid,0.014700000000000001,272.7748370825165
rk4,4,0.0125,global_grid,0.0148,276.25893912287205
rk4,4,0.0125,global_grid,0.0149,279.73618749806224
rk4,4,0.0125,global_grid,0.015000000000000001,283.206352117541
rk4,4,0.0125,global_grid,0.0151,286.66921168659707
rk4,4,0.0125,global_grid,0.0152,290.124553467243
rk4,4,0.0125,global_grid,0.015300000000000001,293.5721730438744
rk4,4,0.0125,global_grid,0.0154,297.0118740937046
rk4,4,0.0125,global_grid,0.0155,300.44346816197094
rk4,4,0.0125,global_grid,0.015600000000000001,303.8667744419012
rk4,4,0.0125,global_grid,0.015700000000000002,307.28161955942295
rk4,4,0.0125,global_grid,0.0158,310.68783736259167
rk4,4,0.0125,global_grid,0.0159,314.085268715708
rk4,4,0.0125,global_grid,0.016,317.47376129809027
rk4,4,0.0125,global_grid,0.0161,320.85316940746196
rk4,4,0.0125,global_grid,0.0162,324.2233537679068
rk4,4,0.0125,global_grid,0.016300000000000002,327.58418134234904
rk4,4,0.0125,global_grid,0.0164,330.93552514949903
rk4,4,0.0125,global_grid,0.0165,334.27726408521687
rk4,4,0.0125,global_grid,0.0166,337.6092827482256
rk4,4,0.0125,global_grid,0.0167,340.9314712701232
rk4,4,0.0125,global_grid,0.016800000000000002,344.24372514961823
rk4,4,0.0125,global_grid,0.016900000000000002,347.54594509093516
rk4,4,0.0125,global_grid,0.017,350.83803684631016
rk4,4,0.0125,global_grid,0.0171,354.1199110625169
rk4,4,0.0125,global_grid,0.0172,357.39148313134507
rk4,4,0.0125,global_grid,0.0173,360.6526730439675
rk4,4,0.0125,global_grid,0.017400000000000002,363.9034052491137
rk4,4,0.0125,global_grid,0.0175,367.14360851498594
rk4,4,0.0125,global_grid,0.0176,370.3732157948354
rk4,4,0.0125,global_grid,0.0177,373.5921640961371
rk4,4,0.0125,global_grid,0.0178,376.80039435326904
rk4,4,0.0125,global_grid,0.0179,379.9978513036485
rk4,4,0.0125,global_grid,0.018000000000000002,383.18448336722184
rk4,4,0.0125,global_grid,0.0181,386.36024252926217
rk4,4,0.0125,global_grid,0.0182,389.52508422637925
rk4,4,0.0125,global_grid,0.0183,392.6789672356818
rk4,4,0.0125,global_grid,0.0184,395.8218535670177
rk4,4,0.0125,global_grid,0.018500000000000003,398.9537083582116
rk4,4,0.0125,global_grid,0.018600000000000002,402.0744997732486
rk4,4,0.0125,global_grid,0.0187,405.1841989033089
rk4,4,0.0125,global_grid,0.0188,408.282779670604
rk4,4,0.0125,global_grid,0.0189,411.3702187349404
rk4,4,0.0125,global_grid,0.019,414.44649540293716
rk4,4,0.0125,global_grid,0.019100000000000002,417.51159153983866
rk4,4,0.0125,global_grid,0.019200000000000002,420.5654914838566
rk4,4,0.0125,global_grid,0.0193,423.6081819629736
rk4,4,0.0125,global_grid,0.0194,426.6396520141455
rk4,4,0.0125,global_grid,0.0195,429.659892904846
rk4,4,0.0125,global_grid,0.0196,432.668898056885
rk4,4,0.0125,global_grid,0.019700000000000002,435.6666629724471
rk4,4,0.0125,global_grid,0.0198,438.65318516229
rk4,4,0.0125,global_grid,0.0199,441.6284640760422
rk4,4,0.0125,global_grid,0.02,444.59250103455184
rk4,4,0.0125,local_refinement,0.004976393202250021,0.004319236528887211
rk4,4,0.0125,local_refinement,0.00502360679774998,0.004288903169438499
rk4,4,0.0125,local_refinement,0.005052786404500043,0.021351758902396017
rk4,4,0.0125,local_refinement,0.0050000419207430835,1.3573645433754939e-08
rk4,4,0.0125,local_refinement,0.005000041593072822,1.3362290646166031e-08
rk4,4,0.0125,local_refinement,0.00499999985068951,1.6771247087835224e-13
rk4,4,0.0125,local_refinement,0.004999999997886447,8.002057750894858e-17
rk4,4,0.0125,local_refinement,0.005000000072381765,4.279219433036723e-14
rk4,8,0.00625,global_grid,0.0,447.88818699134026
rk4,8,0.00625,global_grid,0.0001,424.97646605028103
rk4,8,0.00625,global_grid,0.0002,402.7283313023394
rk4,8,0.00625,global_grid,0.00030000000000000003,381.14990330451036
rk4,8,0.00625,global_grid,0.0004,360.2465608095135
rk4,8,0.00625,global_grid,0.0005,340.0228269573779
rk4,8,0.00625,global_grid,0.0006000000000000001,320.4822576321948
rk4,8,0.00625,global_grid,0.0007,301.62733442651614
rk4,8,0.00625,global_grid,0.0008,283.4593648211345
rk4,8,0.00625,global_grid,0.0009000000000000001,265.978392266247
rk4,8,0.00625,global_grid,0.001,249.18311882435407
rk4,8,0.00625,global_grid,0.0011,233.07084289306357
rk4,8,0.00625,global_grid,0.0012000000000000001,217.63741426127484
rk4,8,0.00625,global_grid,0.0013000000000000002,202.8772083667306
rk4,8,0.00625,global_grid,0.0014,188.78312112726266
rk4,8,0.00625,global_grid,0.0015,175.3465851317582
rk4,8,0.00625,global_grid,0.0016,162.55760732717857
rk4,8,0.00625,global_grid,0.0017000000000000001,150.40482765880745
rk4,8,0.00625,global_grid,0.0018000000000000002,138.8755974494255
rk4,8,0.00625,global_grid,0.0019,127.95607567721312
rk4,8,0.00625,global_grid,0.002,117.63134076698319
rk4,8,0.00625,global_grid,0.0021000000000000003,107.88551507409335
rk4,8,0.00625,global_grid,0.0022,98.70189893611399
rk4,8,0.00625,global_grid,0.0023,90.06311100531367
rk4,8,0.00625,global_grid,0.0024000000000000002,81.95123155627253
rk4,8,0.00625,global_grid,0.0025,74.34794557881334
rk4,8,0.00625,global_grid,0.0026000000000000003,67.23468270018216
rk4,8,0.00625,global_grid,0.0027,60.59275130928254
rk4,8,0.00625,global_grid,0.0028,54.403464653498204
rk4,8,0.00625,global_grid,0.0029000000000000002,48.64825711801115
rk4,8,0.00625,global_grid,0.003,43.30878935239516
rk4,8,0.00625,global_grid,0.0031000000000000003,38.367041356619055
rk4,8,0.00625,global_grid,0.0032,33.805393059223
rk4,8,0.00625,global_grid,0.0033,29.606692300075384
rk4,8,0.00625,global_grid,0.0034000000000000002,25.754310459015493
rk4,8,0.00625,global_grid,0.0035,22.232186244647053
rk4,8,0.00625,global_grid,0.0036000000000000003,19.024858373052155
rk4,8,0.00625,global_grid,0.0037,16.117488025866894
rk4,8,0.00625,global_grid,0.0038,13.495872084842473
rk4,8,0.00625,global_grid,0.0039000000000000003,11.14644820107994
rk4,8,0.00625,global_grid,0.004,9.056292777886116
rk4,8,0.00625,global_grid,0.0041,7.213112933255368
rk4,8,0.00625,global_grid,0.004200000000000001,5.605233467962281
rk4,8,0.00625,global_grid,0.0043,4.221579804417362
rk4,8,0.00625,global_grid,0.0044,3.051657785551884
rk4,8,0.00625,global_grid,0.0045000000000000005,2.085531137182117
rk4,8,0.00625,global_grid,0.0046,1.3137973059976484
rk4,8,0.00625,global_grid,0.0047,0.7275622922667315
rk4,8,0.00625,global_grid,0.0048000000000000004,0.31841500462369
rk4,8,0.00625,global_grid,0.0049,0.07840157632767938
